"CreatedDateTime","Id","UserId","UserPrincipalName","AppDisplayName","ResourceDisplayName","IpAddress","City","CountryOrRegion","ClientAppUsed","IsInteractive","ErrorCode","ConditionalAccessStatus"
"2026-05-15T18:01:48Z","d3a1b7ba-134e-847c-dbff-4494c8b9d666","865863f7-f3d7-cc9b-6679-0308e76f598e","finley.chaudhry_partner10.example.com#EXT#@example.onmicrosoft.com","Office 365 SharePoint Online","Microsoft Graph","203.0.113.169","Toronto","CA","Mobile Apps and Desktop clients","True","0","success"
"2026-05-16T09:20:29Z","62d4ab65-7847-385f-693e-55439b213654","4e84cc4d-d6d1-248d-50ab-8724b6a35057","blair.jovanovic_partner10.example.com#EXT#@example.onmicrosoft.com","OneDrive SyncEngine","Office 365 SharePoint Online","203.0.113.151","Seattle","US","Mobile Apps and Desktop clients","False","53003","failure"
"2026-05-16T10:47:22Z","1b0f58c3-a236-60bc-e933-4750a9bfb6e2","86a4ade9-23ca-78f8-f180-48fb9401e02f","drew.lindqvist_partner2.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Windows Azure Active Directory","203.0.113.101","Seattle","US","Mobile Apps and Desktop clients","False","0","notApplied"
"2026-05-16T10:54:43Z","fd0e85f4-c486-19b9-046a-627d850dfaba","2eef2af4-2aac-b53d-d074-a100e1235ad1","yael.silva_partner9.example.com#EXT#@example.onmicrosoft.com","Microsoft Office","Office 365 SharePoint Online","203.0.113.56","Austin","US","Browser","True","0","success"
"2026-05-16T11:15:35Z","c0516c7f-3605-7f53-6cb1-9ef67d69d954","658d8760-7df8-76f1-8d12-320ab4abbfb0","yael.haddad_partner4.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Microsoft Teams Services","203.0.113.48","Dublin","IE","Mobile Apps and Desktop clients","True","0","success"
"2026-05-16T12:34:37Z","66fdb36f-a595-64c4-34c2-4dca810d0b89","865863f7-f3d7-cc9b-6679-0308e76f598e","finley.chaudhry_partner10.example.com#EXT#@example.onmicrosoft.com","SharePoint Online Web Client Extensibility","Microsoft Graph","203.0.113.59","Toronto","CA","Browser","True","0","success"
"2026-05-16T15:52:03Z","57f6d217-1ff1-168e-99d3-52431aff191e","b7f3c38a-68a2-7f10-bbf9-0f9f42a07f26","avery.haddad_partner5.example.com#EXT#@example.onmicrosoft.com","Office 365 SharePoint Online","Office 365 SharePoint Online","203.0.113.178","Sydney","AU","Browser","True","0","notApplied"
"2026-05-16T16:02:18Z","407e17fd-8b67-2956-241d-8fcf0c6d4821","4b9a563d-652c-abff-7498-174e3c71cada","noor.yilmaz_partner12.example.com#EXT#@example.onmicrosoft.com","Microsoft Office","Microsoft Graph","203.0.113.136","Sydney","AU","Mobile Apps and Desktop clients","True","0","success"
"2026-05-16T16:23:36Z","6915a30b-fb78-f649-6cb0-2acf8f9bd1f1","72c24b7a-616e-9ed1-0d84-6930486a21d0","reese.ibarra_partner7.example.com#EXT#@example.onmicrosoft.com","Microsoft Office","Office 365 SharePoint Online","203.0.113.8","Sydney","AU","Browser","True","0","success"
"2026-05-16T18:09:43Z","183f1131-8483-97cd-dc81-84004b67fa70","f76b380c-3af5-8586-d3d7-cb368f002974","kai.bergstrom_partner11.example.com#EXT#@example.onmicrosoft.com","SharePoint Online Web Client Extensibility","Microsoft Teams Services","203.0.113.136","Toronto","CA","Browser","True","0","notApplied"
"2026-05-16T18:27:51Z","c1a89fc1-ee68-c521-15f1-ccede286016b","4b9a563d-652c-abff-7498-174e3c71cada","noor.yilmaz_partner12.example.com#EXT#@example.onmicrosoft.com","OneDrive SyncEngine","Windows Azure Active Directory","203.0.113.130","Sydney","AU","Mobile Apps and Desktop clients","True","0","success"
"2026-05-16T19:30:27Z","3ed122fe-ad78-f3f2-2b3e-a73cd4ea6b33","b1d60cd2-c41e-a635-33a5-b905217ec138","sage.nakamura_partner5.example.com#EXT#@example.onmicrosoft.com","SharePoint Online Web Client Extensibility","Windows Azure Active Directory","203.0.113.121","Austin","US","Mobile Apps and Desktop clients","True","0","notApplied"
"2026-05-17T07:10:18Z","61faeb34-86ea-6cc4-f7cb-509b5cb45a04","658d8760-7df8-76f1-8d12-320ab4abbfb0","yael.haddad_partner4.example.com#EXT#@example.onmicrosoft.com","Office 365 SharePoint Online","Microsoft Graph","203.0.113.38","Dublin","IE","Mobile Apps and Desktop clients","True","0","success"
"2026-05-17T07:32:46Z","12996ee3-4730-e337-2c3a-52057c6df2c9","c5c53719-e6ff-ad4a-dd82-05b6b3105f9f","drew.fontaine_partner1.example.com#EXT#@example.onmicrosoft.com","Microsoft Office","Windows Azure Active Directory","203.0.113.236","Dublin","IE","Mobile Apps and Desktop clients","True","0","notApplied"
"2026-05-17T08:51:30Z","caf16587-3d50-d66c-6d7e-2875b24a5509","f76b380c-3af5-8586-d3d7-cb368f002974","kai.bergstrom_partner11.example.com#EXT#@example.onmicrosoft.com","OneDrive SyncEngine","Microsoft Teams Services","203.0.113.166","Toronto","CA","Browser","False","0","notApplied"
"2026-05-17T14:23:33Z","3cec0d17-c498-283e-f65a-e24ee671ceba","06bf4364-168b-79d7-006b-15e31f8a9f0c","zephyr.bergstrom_partner12.example.com#EXT#@example.onmicrosoft.com","Office 365 SharePoint Online","Microsoft Graph","203.0.113.144","Seattle","US","Browser","True","0","notApplied"
"2026-05-17T15:30:29Z","246e6787-c300-f604-2787-9722b808387d","2eef2af4-2aac-b53d-d074-a100e1235ad1","yael.silva_partner9.example.com#EXT#@example.onmicrosoft.com","Microsoft Office","Microsoft Graph","203.0.113.154","Austin","US","Mobile Apps and Desktop clients","True","0","success"
"2026-05-17T18:29:59Z","154c4a4d-96ae-117c-74c1-a3e1c5857e89","658d8760-7df8-76f1-8d12-320ab4abbfb0","yael.haddad_partner4.example.com#EXT#@example.onmicrosoft.com","OneDrive SyncEngine","Microsoft Teams Services","203.0.113.10","Dublin","IE","Browser","True","0","success"
"2026-05-17T18:41:08Z","99c28916-a98f-fbad-39c5-c1047bd299af","2e37ffce-ce9f-c07b-5161-2ff713d54290","logan.nakamura_partner1.example.com#EXT#@example.onmicrosoft.com","OneDrive SyncEngine","Windows Azure Active Directory","203.0.113.184","Dublin","IE","Mobile Apps and Desktop clients","True","0","notApplied"
"2026-05-18T09:50:01Z","538e59ba-bf50-8162-351e-98df6d3bcd03","2e37ffce-ce9f-c07b-5161-2ff713d54290","logan.nakamura_partner1.example.com#EXT#@example.onmicrosoft.com","Office 365 SharePoint Online","Windows Azure Active Directory","203.0.113.94","Dublin","IE","Mobile Apps and Desktop clients","True","0","success"
"2026-05-18T10:40:48Z","59c41ba4-6e3d-2c0a-892c-2444f71b4090","865863f7-f3d7-cc9b-6679-0308e76f598e","finley.chaudhry_partner10.example.com#EXT#@example.onmicrosoft.com","Microsoft Office","Microsoft Graph","203.0.113.131","Toronto","CA","Browser","True","0","success"
"2026-05-18T11:02:38Z","28fba893-3a42-8401-615b-fcf7a7090c21","86a4ade9-23ca-78f8-f180-48fb9401e02f","drew.lindqvist_partner2.example.com#EXT#@example.onmicrosoft.com","SharePoint Online Web Client Extensibility","Microsoft Teams Services","203.0.113.142","Seattle","US","Browser","True","0","success"
"2026-05-18T12:06:37Z","89d44b4d-32ed-91dc-c6d8-8efe79ce803b","f76b380c-3af5-8586-d3d7-cb368f002974","kai.bergstrom_partner11.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Office 365 SharePoint Online","203.0.113.11","Toronto","CA","Browser","True","53003","failure"
"2026-05-18T12:44:20Z","85cd8168-81b4-3529-a1ba-5a1036dd1052","865863f7-f3d7-cc9b-6679-0308e76f598e","finley.chaudhry_partner10.example.com#EXT#@example.onmicrosoft.com","Office 365 SharePoint Online","Office 365 SharePoint Online","203.0.113.47","Toronto","CA","Browser","True","0","notApplied"
"2026-05-18T15:16:12Z","98f04cdb-baf5-9cab-b54e-91df0121be2e","c5c53719-e6ff-ad4a-dd82-05b6b3105f9f","drew.fontaine_partner1.example.com#EXT#@example.onmicrosoft.com","Office 365 SharePoint Online","Microsoft Teams Services","203.0.113.100","Dublin","IE","Browser","True","0","success"
"2026-05-18T15:57:37Z","80c0eb6c-ba65-f097-27bc-21a8e373bb3b","4210d1df-444c-0352-0449-308d469e449d","sage.xiong_partner8.example.com#EXT#@example.onmicrosoft.com","OneDrive SyncEngine","Microsoft Teams Services","203.0.113.51","Austin","US","Mobile Apps and Desktop clients","True","0","success"
"2026-05-18T18:08:22Z","0993cb1c-3875-8834-6364-21e1e97b8907","b1d60cd2-c41e-a635-33a5-b905217ec138","sage.nakamura_partner5.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Microsoft Graph","203.0.113.229","Austin","US","Mobile Apps and Desktop clients","True","0","notApplied"
"2026-05-18T18:28:57Z","41cfd0fd-3de6-d496-b6e1-4396022472b4","658d8760-7df8-76f1-8d12-320ab4abbfb0","yael.haddad_partner4.example.com#EXT#@example.onmicrosoft.com","OneDrive SyncEngine","Windows Azure Active Directory","203.0.113.139","Dublin","IE","Mobile Apps and Desktop clients","True","0","success"
"2026-05-19T07:29:48Z","c96cea33-d59e-78fa-1feb-9a0d9024007a","f76b380c-3af5-8586-d3d7-cb368f002974","kai.bergstrom_partner11.example.com#EXT#@example.onmicrosoft.com","SharePoint Online Web Client Extensibility","Microsoft Graph","203.0.113.62","Toronto","CA","Browser","True","0","success"
"2026-05-19T12:12:21Z","8120ec00-4c60-ecd5-20d0-e93dd96ed5d4","865863f7-f3d7-cc9b-6679-0308e76f598e","finley.chaudhry_partner10.example.com#EXT#@example.onmicrosoft.com","Microsoft Office","Windows Azure Active Directory","203.0.113.3","Toronto","CA","Browser","True","53003","failure"
"2026-05-19T14:06:23Z","6a76e4da-1db3-28fb-b9eb-f61d7db3f136","86a4ade9-23ca-78f8-f180-48fb9401e02f","drew.lindqvist_partner2.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Microsoft Graph","203.0.113.213","Seattle","US","Browser","True","0","success"
"2026-05-19T14:39:46Z","8106086d-41b3-d23e-e3e8-ee0270e9f453","b1d60cd2-c41e-a635-33a5-b905217ec138","sage.nakamura_partner5.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Microsoft Teams Services","203.0.113.98","Austin","US","Browser","True","0","notApplied"
"2026-05-19T15:48:01Z","2b660cda-b89c-5997-7fb4-380a729628e3","2eef2af4-2aac-b53d-d074-a100e1235ad1","yael.silva_partner9.example.com#EXT#@example.onmicrosoft.com","Office 365 SharePoint Online","Windows Azure Active Directory","203.0.113.32","Austin","US","Browser","False","0","notApplied"
"2026-05-19T18:55:26Z","864b35f7-39e5-e2e6-11fe-0304be97a031","db5625e8-f6c3-fff4-398a-df5cb54e80dd","umi.xiong_partner12.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Microsoft Teams Services","203.0.113.201","Sydney","AU","Browser","True","0","notApplied"
"2026-05-20T10:06:06Z","77faedf0-1e31-fd03-2d9a-15e95ba8be1a","ea81087d-4636-4ac3-53aa-880663dfadf8","yael.fontaine_partner10.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Microsoft Graph","203.0.113.221","Toronto","CA","Browser","False","0","success"
"2026-05-20T10:43:13Z","e9b2f257-f8a6-3af7-73cd-e840275a7235","86a4ade9-23ca-78f8-f180-48fb9401e02f","drew.lindqvist_partner2.example.com#EXT#@example.onmicrosoft.com","OneDrive SyncEngine","Office 365 SharePoint Online","203.0.113.155","Seattle","US","Mobile Apps and Desktop clients","True","0","success"
"2026-05-20T11:12:45Z","ecf8068e-877e-0b2c-dd73-050cc5775cce","658d8760-7df8-76f1-8d12-320ab4abbfb0","yael.haddad_partner4.example.com#EXT#@example.onmicrosoft.com","Office 365 SharePoint Online","Office 365 SharePoint Online","203.0.113.3","Dublin","IE","Mobile Apps and Desktop clients","True","53003","failure"
"2026-05-20T12:06:39Z","b21a5e38-e373-8444-20cf-c82f761bcf88","06bf4364-168b-79d7-006b-15e31f8a9f0c","zephyr.bergstrom_partner12.example.com#EXT#@example.onmicrosoft.com","SharePoint Online Web Client Extensibility","Microsoft Graph","203.0.113.12","Seattle","US","Mobile Apps and Desktop clients","True","0","notApplied"
"2026-05-20T13:23:28Z","6899147d-4831-f5d6-0d99-38018d884cae","4b9a563d-652c-abff-7498-174e3c71cada","noor.yilmaz_partner12.example.com#EXT#@example.onmicrosoft.com","OneDrive SyncEngine","Office 365 SharePoint Online","203.0.113.60","Sydney","AU","Mobile Apps and Desktop clients","True","0","notApplied"
"2026-05-20T15:04:19Z","00f88dd3-8e59-0ea4-c8a0-d6add9b17eff","865863f7-f3d7-cc9b-6679-0308e76f598e","finley.chaudhry_partner10.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Office 365 SharePoint Online","203.0.113.147","Toronto","CA","Mobile Apps and Desktop clients","False","0","notApplied"
"2026-05-20T16:54:26Z","b5c38652-78a5-e659-ade1-fd663a4362cd","f0ce2995-b75c-3458-aae5-9fdcf46dd40d","reese.moreau_partner6.example.com#EXT#@example.onmicrosoft.com","Office 365 SharePoint Online","Microsoft Graph","203.0.113.193","Toronto","CA","Browser","True","0","notApplied"
"2026-05-20T19:26:54Z","ad5265c7-f4d5-136f-8a45-376565693cf8","f0ce2995-b75c-3458-aae5-9fdcf46dd40d","reese.moreau_partner6.example.com#EXT#@example.onmicrosoft.com","OneDrive SyncEngine","Microsoft Graph","203.0.113.4","Toronto","CA","Browser","True","0","notApplied"
"2026-05-20T19:41:54Z","75ff5995-cbd6-42f5-4cd4-4b1621e2f4f1","86a4ade9-23ca-78f8-f180-48fb9401e02f","drew.lindqvist_partner2.example.com#EXT#@example.onmicrosoft.com","OneDrive SyncEngine","Windows Azure Active Directory","203.0.113.46","Seattle","US","Browser","True","0","success"
"2026-05-21T07:34:34Z","432ea76f-a7a5-c5ac-cbc0-98512ca058a1","4210d1df-444c-0352-0449-308d469e449d","sage.xiong_partner8.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Microsoft Teams Services","203.0.113.55","Austin","US","Mobile Apps and Desktop clients","True","0","notApplied"
"2026-05-21T08:46:02Z","cf897d40-5845-9bbe-cc0c-83e2a6cdb400","2e37ffce-ce9f-c07b-5161-2ff713d54290","logan.nakamura_partner1.example.com#EXT#@example.onmicrosoft.com","Office 365 SharePoint Online","Office 365 SharePoint Online","203.0.113.30","Dublin","IE","Browser","False","0","notApplied"
"2026-05-21T09:11:06Z","97c37f55-b34e-57f2-7978-faee612ba546","06bf4364-168b-79d7-006b-15e31f8a9f0c","zephyr.bergstrom_partner12.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Office 365 SharePoint Online","203.0.113.169","Seattle","US","Mobile Apps and Desktop clients","True","0","success"
"2026-05-21T10:00:08Z","ab447929-87da-a19f-2363-5310f20e18ef","4b9a563d-652c-abff-7498-174e3c71cada","noor.yilmaz_partner12.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Windows Azure Active Directory","203.0.113.208","Sydney","AU","Browser","True","0","notApplied"
"2026-05-21T11:17:56Z","3bc91788-64f8-cb05-c4a7-89d263a76085","865863f7-f3d7-cc9b-6679-0308e76f598e","finley.chaudhry_partner10.example.com#EXT#@example.onmicrosoft.com","Microsoft Office","Microsoft Graph","203.0.113.242","Toronto","CA","Browser","True","0","notApplied"
"2026-05-21T11:28:26Z","f3e2bdde-fad1-0c99-a74d-83ba121fd031","9145356f-c0fc-c57a-28f4-c70beb10e1f5","kai.ibarra_partner2.example.com#EXT#@example.onmicrosoft.com","Office 365 SharePoint Online","Microsoft Teams Services","203.0.113.208","Austin","US","Browser","True","0","notApplied"
"2026-05-21T11:48:17Z","2f5d3cbc-e7cd-7c97-e954-66b623befb95","4210d1df-444c-0352-0449-308d469e449d","sage.xiong_partner8.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Windows Azure Active Directory","203.0.113.54","Austin","US","Browser","False","0","success"
"2026-05-21T12:35:48Z","cb142733-e16b-cedd-710d-4c3a9614e167","b1d60cd2-c41e-a635-33a5-b905217ec138","sage.nakamura_partner5.example.com#EXT#@example.onmicrosoft.com","OneDrive SyncEngine","Windows Azure Active Directory","203.0.113.207","Austin","US","Mobile Apps and Desktop clients","True","0","notApplied"
"2026-05-21T12:47:00Z","43ea1ca0-2441-5c74-bd15-86a542b521b6","f76b380c-3af5-8586-d3d7-cb368f002974","kai.bergstrom_partner11.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Microsoft Graph","203.0.113.175","Toronto","CA","Mobile Apps and Desktop clients","False","53003","failure"
"2026-05-21T14:12:36Z","538f7271-fc62-6bce-30a7-d9bf6f0d7657","c5c53719-e6ff-ad4a-dd82-05b6b3105f9f","drew.fontaine_partner1.example.com#EXT#@example.onmicrosoft.com","SharePoint Online Web Client Extensibility","Windows Azure Active Directory","203.0.113.209","Dublin","IE","Browser","True","0","success"
"2026-05-21T14:55:44Z","dec3f2bf-9eb6-8777-8090-e19ba7b8f5c7","4b9a563d-652c-abff-7498-174e3c71cada","noor.yilmaz_partner12.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Office 365 SharePoint Online","203.0.113.204","Sydney","AU","Browser","True","0","notApplied"
"2026-05-22T08:26:41Z","b43a7dc1-3bff-6171-b3d1-327ef32bf255","12869724-5830-e031-dc71-3182a3ca73bc","blair.eriksen_partner11.example.com#EXT#@example.onmicrosoft.com","Office 365 SharePoint Online","Windows Azure Active Directory","203.0.113.230","Sydney","AU","Browser","True","0","notApplied"
"2026-05-22T08:35:15Z","241818e7-839d-d96c-ee44-418d72b2e86d","86a4ade9-23ca-78f8-f180-48fb9401e02f","drew.lindqvist_partner2.example.com#EXT#@example.onmicrosoft.com","SharePoint Online Web Client Extensibility","Microsoft Graph","203.0.113.113","Seattle","US","Mobile Apps and Desktop clients","True","0","success"
"2026-05-22T09:43:18Z","b134cc39-4dd0-623d-1024-d0b4f9b5c7de","865863f7-f3d7-cc9b-6679-0308e76f598e","finley.chaudhry_partner10.example.com#EXT#@example.onmicrosoft.com","SharePoint Online Web Client Extensibility","Microsoft Teams Services","203.0.113.153","Toronto","CA","Browser","True","0","success"
"2026-05-22T10:53:29Z","27b9a25a-92d4-8087-5264-e3cef24c57b0","4210d1df-444c-0352-0449-308d469e449d","sage.xiong_partner8.example.com#EXT#@example.onmicrosoft.com","SharePoint Online Web Client Extensibility","Office 365 SharePoint Online","203.0.113.107","Austin","US","Browser","True","0","notApplied"
"2026-05-22T10:54:15Z","a6b11b50-9725-43c8-b60a-2782a508da23","2eef2af4-2aac-b53d-d074-a100e1235ad1","yael.silva_partner9.example.com#EXT#@example.onmicrosoft.com","Microsoft Office","Office 365 SharePoint Online","203.0.113.204","Austin","US","Browser","True","0","notApplied"
"2026-05-22T14:03:22Z","c444df4f-172d-9740-6fab-968156078cb9","72c24b7a-616e-9ed1-0d84-6930486a21d0","reese.ibarra_partner7.example.com#EXT#@example.onmicrosoft.com","Microsoft Office","Windows Azure Active Directory","203.0.113.67","Sydney","AU","Mobile Apps and Desktop clients","True","0","success"
"2026-05-22T15:17:35Z","71799f89-c064-a711-4164-ef4c94eb29bd","06bf4364-168b-79d7-006b-15e31f8a9f0c","zephyr.bergstrom_partner12.example.com#EXT#@example.onmicrosoft.com","SharePoint Online Web Client Extensibility","Microsoft Teams Services","203.0.113.36","Seattle","US","Browser","False","0","success"
"2026-05-22T16:39:26Z","4c0a29cf-9c78-9785-0d5d-b24bf376366f","865863f7-f3d7-cc9b-6679-0308e76f598e","finley.chaudhry_partner10.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Office 365 SharePoint Online","203.0.113.242","Toronto","CA","Mobile Apps and Desktop clients","True","0","success"
"2026-05-22T17:10:26Z","1701bfac-b876-38bf-e28c-efc32e495378","7660dd0f-bbd8-cf76-8d5f-685ef3c160f3","wren.fontaine_partner6.example.com#EXT#@example.onmicrosoft.com","SharePoint Online Web Client Extensibility","Microsoft Graph","203.0.113.188","Seattle","US","Browser","True","0","notApplied"
"2026-05-22T17:51:50Z","0cbdb914-72ed-99a5-191e-7030d6dfb2d4","658d8760-7df8-76f1-8d12-320ab4abbfb0","yael.haddad_partner4.example.com#EXT#@example.onmicrosoft.com","OneDrive SyncEngine","Microsoft Graph","203.0.113.167","Dublin","IE","Browser","True","0","success"
"2026-05-22T18:14:29Z","d6862173-8a67-1b99-1753-73f7e821e8e7","865863f7-f3d7-cc9b-6679-0308e76f598e","finley.chaudhry_partner10.example.com#EXT#@example.onmicrosoft.com","Office 365 SharePoint Online","Office 365 SharePoint Online","203.0.113.102","Toronto","CA","Browser","True","0","notApplied"
"2026-05-22T19:14:15Z","f7907250-e4ec-8e3c-a514-9efbe307b728","f76b380c-3af5-8586-d3d7-cb368f002974","kai.bergstrom_partner11.example.com#EXT#@example.onmicrosoft.com","OneDrive SyncEngine","Microsoft Teams Services","203.0.113.120","Toronto","CA","Mobile Apps and Desktop clients","True","0","notApplied"
"2026-05-22T19:25:02Z","261a0057-b78d-6b01-d6a4-caa1eda47d5d","658d8760-7df8-76f1-8d12-320ab4abbfb0","yael.haddad_partner4.example.com#EXT#@example.onmicrosoft.com","OneDrive SyncEngine","Microsoft Graph","203.0.113.5","Dublin","IE","Browser","True","0","notApplied"
